R1;Identificador;Identificador plan inversión;Padre;Denominación tramo;Número;Acometida;Código acometida;Tensión explotación (kV);Tensión construcción (kV);Longitud calculada (m);Longitud real (m);Situación;Tipo fase;Fase;Conductor;Sección del conductor (mm2);Intensidad máxima (A);Capacidad máxima (kVA);Capacidad calculada (kVA);Resistencia (Ω);Reactancia (Ω);Nº circuitos;Nº conductores;Fecha APM;Fecha baja;Fecha cesión;Fecha última inversión;Propiedad;% Financiado;Coordenada X inicio;Coordenada Y inicio;Coordenada Z inicio;Coordenada X fin;Coordenada Y fin;Coordenada Z fin;Nudo inicio;Nudo fin;CT AA;CCAA inicio;CCAA fin;Municipio;Provincia;Parroquia/población;Punto frontera;Titular;Expediente/CIE;Observaciones;Arqueta/apoyo Inicio;Arqueta/apoyo Fin;Nº segmentos;Borrado;Coordenada X inicio Z29;Coordenada Y inicio Z29;Coordenada X fin Z29;Coordenada Y fin Z29;Coordenada X inicio Z31;Coordenada Y inicio Z31;Coordenada X fin Z31;Coordenada Y fin Z31;Sustituye a;Sustituido por;Inspección;Excluido conectividad;Digitalizar;Presentar retribución
R1-112;'112.BTV.D100000351;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 246-257;'246-257;No;;0,4;0,4;139,12073824;141,386;Fachada;Trifásico;;RZ 3X150 AL /95;150;240;166,27687753;;0,124;0,085;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335549,386;4082860,2401;431;335665,887;4082784,2034;431;0484520791LB368773884;0484388486LB368767236;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;4;;870361,2983;4089337,3449;870482,5126;4089268,6881;-199768,0145;4110124,1629;-199655,9102;4110040,4483;;;;;;
R1-112;'112.BTV.D100000415;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 58-59;'58-59;No;;0,4;0,4;3,94999127;3,9;Fachada;Trifásico;;MANGUERA CU(4X6);6;83,8;58,05834307;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335548,355;4082693,0445;456;335549,958;4082689,4386;456;0484518322LB368758818;0484516446LB368758496;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870370,7911;4089170,1886;870372,6201;4089166,6858;-199779,6646;4109956,4142;-199778,2845;4109952,6932;;;;;;
R1-112;'112.BTV.D100000066;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 56-57;'56-57;No;;0,4;0,4;14,56031593;14,697;Subterránea;Trifásico;;RV 4X240 AL;240;320;221,70250337;;0,125;0,08;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335751,355;4082844,0436;428;335747,355;4082858,0433;428;0484293929LB368772776;0484298718LB368774030;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556550;112.ARQ.SG000556545;1;;870564,1612;4089333,8705;870559,2825;4089347,6097;-199566,327;4110095,0834;-199569,453;4110109,3888;;;;;;
R1-112;'112.BTV.D100000735;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 193-194;'193-194;No;;0,4;0,4;3,16227766;3,162;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335413,355;4082685,0483;434;335412,355;4082688,0477;434;0484669550LB368757862;0484670737LB368758131;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870236,3786;4089153,7006;870235,1904;4089156,6352;-199915,6718;4109956,9593;-199916,485;4109960,0333;;;;;;
R1-112;'112.BTV.D100000059;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 52-AC1;'52-AC1;Sí;112-02802039;0,4;0,4;4,999840000000001;5;Subterránea;Monofásico;;MANGUERA CU(2X25);25;232,4;161,01144307;;0,78;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335784,355;4082797,0411;426;335781,355;4082801,0424;426;0484255901LB368768599;0484259352LB368768954;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556578;;1;;870600,099;4089288,9741;870596,8491;4089292,7842;-199536,1892;4110045,8119;-199538,9462;4110050,0185;;;;;;
R1-112;'112.BTV.D100000245;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 150-151;'150-151;No;;0,4;0,4;3,16227766;3,162;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335690,355;4082826,044;438;335693,355;4082825,0427;438;0484361951LB368771048;0484358565LB368770963;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870504,3319;4089312,0427;870507,393;4089311,2308;-199628,6953;4110080,8901;-199625,7478;4110079,6946;;;;;;
R1-112;'112.BTV.D100000536;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 81-82;'81-82;No;;0,4;0,4;7,28010989;7,28;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335503,355;4082668,0465;446;335505,355;4082661,0466;446;0484568247LB368756487;0484565853LB368755860;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870327,3925;4089142,3739;870329,8318;4089135,5042;-199826,4181;4109934,1807;-199824,8551;4109927,0279;;;;;;
R1-112;'112.BTV.D100000368;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 14-16;'14-16;No;;0,4;0,4;1,41421356;1,4140000000000001;Fachada;Trifásico;;MANGUERA CU(4X6);6;83,8;58,05834307;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335516,354;4082653,0447;449;335515,354;4082654,0452;449;0484553344LB368755158;0484554487LB368755246;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870341,3275;4089128,1996;870340,2652;4089129,1365;-199814,3235;4109918,2981;-199815,2636;4109919,3658;;;;;;
R1-112;'112.BTV.D100000214;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 133-135;'133-135;No;;0,4;0,4;5,09911757;7,141;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335571,356;4082909,0466;419;335570,356;4082904,0471;419;0484497210LB368778319;0484498223LB368777867;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870380,1826;4089387,5039;870379,498;4089382,4444;-199742,8645;4110171,755;-199744,1856;4110166,8005;;;;;;
R1-112;'112.BTV.D100000798;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 57-AC1;'57-AC1;Sí;112-02804041;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335544,355;4082700,0453;451;335545,355;4082700,0449;451;0484522960LB368759442;0484521839LB368759443;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870366,353;4089176,9333;870367,3524;4089176,9957;-199783,2349;4109963,6949;-199782,2312;4109963,6309;;;;;;
R1-112;'112.BTV.D100000391;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 35-AC1;'35-AC1;Sí;112-02804023;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA CU(2X6);6;114,3;'79,18936292000001;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335592,354;4082687,0442;465;335593,354;4082687,0437;465;0484468848LB368758354;0484467726LB368758355;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870415,1404;4089166,9612;870416,1398;4089167,0237;-199735,8837;4109947,5983;-199734,88;4109947,5343;;;;;;
R1-112;'112.BTV.D100000485;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 212-AC1;'212-AC1;Sí;112-02802178;0,4;0,4;1,00005;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335631,355;4082808,045;451;335632,355;4082808,0445;451;0484427731LB368769324;0484426609LB368769325;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870446,5014;4089290,3414;870447,5008;4089290,4039;-199689,0562;4110066,5705;-199688,0526;4110066,5065;;;;;;
R1-112;'112.BTV.D100000395;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 37-39;'37-39;No;;0,4;0,4;6,40312424;6,708;Fachada;Trifásico;;MANGUERA CU(4X6);6;83,8;58,05834307;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335566,354;4082654,0437;457;335562,354;4082659,0445;457;0484497291LB368755335;0484501886LB368755779;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870391,2336;4089132,3448;870386,9213;4089137,0908;-199764,075;4109916,1264;-199767,7724;4109921,3996;;;;;;
R1-112;'112.BTV.D100000312;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 217-218;'217-218;No;;0,4;0,4;6,40312424;6,4030000000000005;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335612,355;4082823,0449;440;335617,355;4082819,0448;440;0484449364LB368770642;0484443670LB368770290;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870426,5691;4089304,1361;870431,8178;4089300,4532;-199707,1742;4110082,8321;-199702,4096;4110078,4998;;;;;;
R1-112;'112.BTV.D100000302;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 196-208;'196-208;No;;0,4;0,4;5,99515438;11,18;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335663,729;4082781,9365;447;335659,355;4082786,0444;447;0484390857LB368767028;0484395852LB368767390;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870480,4986;4089266,2868;870475,8688;4089270,1168;-199658,2202;4110038,31;-199662,3495;4110042,7107;;;;;;
R1-112;'112.BTV.D100000371;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 16-19;'16-19;No;;0,4;0,4;6,31475265;7;Fachada;Monofásico;;MANGUERA CU(2X4);4;43,2;29,92983795;;5,09;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335513,354;4082658,0451;446;335511,355;4082664,0449;446;0484556817LB368755603;0484559189LB368756140;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870338,0147;4089133,008;870335,6393;4089138,8783;-199817,017;4109923,5074;-199818,6426;4109929,6564;;;;;;
R1-112;'112.BTV.6307224632;;'112.LBT.6307224615;LP94 CALLE CERRILLO, CALLE CASTAÑA Vano: 2-3;'2-3;No;;0,4;0,42;55,158762890000006;55;Subterránea;Trifásico;;RV 3X240 /150;240;410;284,05633244;;0,075;0,08;1;Simplex;29/10/2020, 0:00:00;;;;Propio;0;335595,172;4082568,0433;476;335599,354;4082623,0427;476;0484463108LB368747637;0484459610LB368752599;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;112.ARQ.SG000556453;1;;870425,4462;4089048,2116;870426,1641;4089103,4401;-199740,6104;4109827,9782;-199732,9211;4109882,9156;;;;;;
R1-112;'112.BTV.D100000173;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 111-112;'111-112;No;;0,4;0,4;5,65685425;7,55;Fachada;Trifásico;;MANGUERA CU(4X16);16;146,1;101,22104919;;1,22;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335616,356;4082907,0459;415;335612,356;4082911,0466;415;0484446698LB368778218;0484451271LB368778571;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870425,2806;4089388,3367;870421,0313;4089392,0832;-199697,8251;4110166,8898;-199701,5859;4110171,1593;;;;;;
R1-112;'112.BTV.D200000319;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 10-11;'10-11;No;;0,4;0,4;29,68080189;32,016;Fachada;Trifásico;;RZ 4X25 AL;25;100;69,2820323;;0,727;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335697,354;4082729,0436;460;335672,355;4082745,0426;460;0484352001LB368762321;0484380384LB368763719;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556501;;1;;870517,4317;4089215,543;870491,4413;4089229,9587;-199627,8289;4109983,0867;-199651,9046;4110000,7321;;;;;;
R1-112;'112.BTV.D100000726;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 189-190;'189-190;No;;0,4;0,4;5,385164809999999;5,385;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335421,355;4082657,0475;442;335423,355;4082652,0476;442;0484659971LB368755353;0484657619LB368754906;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870246,1359;4089126,2209;870248,4493;4089121,35;-199909,4198;4109928,347;-199907,7299;4109923,2017;;;;;;
R1-112;'112.BTV.D100000156;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 103-AC1;'103-AC1;Sí;112-02802085;0,4;0,4;1,41421356;1,4140000000000001;Fachada;Monofásico;;MANGUERA (2X2.5);2,5;31,7;21,962404239999998;;8,21;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335649,356;4082884,0451;418;335650,356;4082885,0447;418;0484409189LB368776203;0484408089LB368776294;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870459,7077;4089367,4273;870460,6442;4089368,4892;-199666,1634;4110141,7088;-199665,0962;4110142,6485;;;;;;
R1-112;'112.BTV.D100000442;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 161-AC1;'161-AC1;Sí;112-02802135;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335649,355;4082843,0437;432;335649,355;4082844,0437;432;0484408302LB368772508;0484408323LB368772599;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870462,2874;4089326,4513;870462,2245;4089327,4507;-199668,7676;4110100,5558;-199668,7041;4110101,5595;;;;;;
R1-112;'112.BTV.D100000119;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 85-AC1;'85-AC1;Sí;112-02802066;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X2.5);2,5;31,7;21,962404239999998;;8,21;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335689,355;4082851,0446;432;335689,355;4082850,0446;432;0484363615LB368773299;0484363593LB368773209;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870501,759;4089336,9649;870501,822;4089335,9655;-199628,1117;4110106,0467;-199628,1752;4110105,043;;;;;;
R1-112;'112.BTV.D100000330;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 235-236;'235-236;No;;0,4;0,4;7,07106781;7,071;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335548,356;4082835,0456;431;335541,356;4082834,0455;431;0484521400LB368771612;0484529229LB368771510;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870361,8547;4089312,1013;870354,922;4089310,6613;-199770,6479;4110098,9406;-199777,7373;4110098,3812;;;;;;
R1-112;'112.BTV.D100000464;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 187-AC1;'187-AC1;Sí;112-02802157;0,4;0,4;0,9900000000000001;1;Fachada;Trifásico;;MANGUERA CU 2X(2X4);4;43,2;29,92983795;;5,09;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335610,356;4082867,045;426;335610,356;4082866,045;426;0484452560LB368774603;0484452538LB368774513;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870421,8021;4089347,9831;870421,8649;4089346,9837;-199706,3869;4110127,1219;-199706,4505;4110126,1182;;;;;;
R1-112;'112.BTV.D100000557;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 92-93;'92-93;No;;0,4;0,4;6,324555320000001;6,325;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335498,355;4082681,0456;439;335496,355;4082687,0466;439;0484574137LB368757650;0484576510LB368758187;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870321,5774;4089155,0502;870319,201;4089160,9216;-199830,6114;4109947,5453;-199832,2377;4109953,6955;;;;;;
R1-112;'112.BTV.D100000725;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 189-AC1;'189-AC1;Sí;112-02804138;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335421,355;4082657,0475;442;335422,355;4082657,047;442;0484659971LB368755353;0484658849LB368755355;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870246,1359;4089126,2209;870247,1352;4089126,2833;-199909,4198;4109928,347;-199908,4163;4109928,2831;;;;;;
R1-112;'112.BTV.D100000532;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 79-80;'79-80;No;;0,4;0,4;5,385071959999999;5,385;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335501,355;4082675,0464;446;335503,355;4082670,0465;446;0484570642LB368757114;0484568291LB368756667;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870324,9531;4089149,2435;870327,2666;4089144,3727;-199827,9811;4109941,3334;-199826,2912;4109936,1881;;;;;;
R1-112;'112.BTV.6307224664;;'112.LBT.6307224615;LP94 CALLE CERRILLO, CALLE CASTAÑA Vano: 6-7;'6-7;No;;0,4;0,42;4,53751573;4,5;Subterránea;Trifásico;;RV 3X240 /150;240;410;284,05633244;;0,075;0,08;1;Simplex;29/10/2020, 0:00:00;;;;Propio;0;335572,52;4082647,1587;476;335569,427;4082650,4826;476;0484490227LB368754726;0484493768LB368755020;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.ARQ.SG000556430;;1;;870397,829;4089125,8522;870394,5287;4089128,9794;-199758,3234;4109908,8244;-199761,2168;4109912,357;;;;;;
R1-112;'112.BTV.D100000252;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 153-158;'153-158;No;;0,4;0,4;4,8437761;4,84382814;Fachada;Trifásico;;RZ 3X95 AL /54.6;95;230;159,3486743;;0,193;0,09000000000000001;1;Simplex;9/2/1995, 0:00:00;;;16/12/2025, 1:00:00;Propio;100;335687,355;4082829,0443;432;335683,1411;4082831,4321;432;0484365381LB368771313;0484370159LB368771521;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870501,145;4089314,8523;870496,7834;4089316,9734;-199631,5159;4110084,0919;-199635,5938;4110086,7562;;;;;;
R1-112;'112.BTV.D100000318;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 223-224;'223-224;No;;0,4;0,4;2,23606798;2,236;Fachada;Trifásico;;MANGUERA CU(4X6);6;83,8;58,05834307;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335598,355;4082827,0447;440;335600,355;4082826,0449;440;0484465152LB368770978;0484462887LB368770892;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870412,3261;4089307,2523;870414,3878;4089306,379;-199720,972;4110087,7356;-199719,0281;4110086,6051;;;;;;
R1-112;'112.BTV.D100000189;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 120-121;'120-121;No;;0,4;0,4;5;5;Fachada;Monofásico;;MANGUERA CU(2X4);4;43,2;29,92983795;;5,09;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335611,356;4082904,0459;420;335615,356;4082901,0463;420;0484452240LB368777939;0484447689LB368777675;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;112.APO.SG000399966;;1;;870420,4725;4089385,0239;870424,6588;4089382,2779;-199703,0341;4110164,1962;-199699,2097;4110160,9315;;;;;;
R1-112;'112.BTV.D100000165;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 107-108;'107-108;No;;0,4;0,4;2,82842712;2,8280000000000003;Fachada;Trifásico;;MANGUERA CU(4X16);16;146,1;101,22104919;;1,22;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335631,356;4082896,0456;419;335629,356;4082898,0454;419;0484429637LB368777253;0484431923LB368777429;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870440,9636;4089378,2874;870438,839;4089380,1601;-199683,4681;4110154,8965;-199685,3485;4110157,0307;;;;;;
R1-112;'112.BTV.D100000352;;'112.LBT.D100000001;LP44 DEPÓSITO AGUA * Vano: 1-AC1;'CT-1;No;;0,4;0,4;11,435542009999999;18,815;Subterránea;Trifásico;;RV 4X16 AL;16;65;45,033320999999994;;1,15;0,10500000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335591,607;4082576,6183;471;335586,918;4082587,0453;471;0484468706CB368748439;0484472777LB368749334;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870421,3438;4089056,557;870416,0015;4089066,6824;-199743,6441;4109836,8113;-199747,6885;4109847,5746;;;;;;
R1-112;'112.BTV.D100000800;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 60-AC1;'60-AC1;Sí;112-02804043;0,4;0,4;1,00000001;1;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335552,355;4082684,0448;456;335553,355;4082684,0455;456;0484513641LB368758014;0484512520LB368758016;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870375,355;4089161,4462;870376,3544;4089161,5098;-199776,2211;4109947,1273;-199775,2174;4109947,0644;;;;;;
R1-112;'112.BTV.D100000635;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 137-AC1;'137-AC1;Sí;112-02804100;0,4;0,4;1;1;Fachada;Monofásico;;MANGUERA CU(2X4);4;43,2;29,92983795;;5,09;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335515,355;4082790,0474;438;335515,355;4082789,0474;438;0484557435LB368767500;0484557414LB368767410;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870331,7064;4089265,054;870331,7694;4089264,0546;-199806,628;4110055,8711;-199806,6915;4110054,8674;;;;;;
R1-112;'112.BTV.D100000247;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 150-153;'150-153;No;;0,4;0,4;4,24264069;4,243;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335690,355;4082826,044;438;335687,355;4082829,0443;438;0484361951LB368771048;0484365381LB368771313;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870504,3319;4089312,0427;870501,145;4089314,8523;-199628,6953;4110080,8901;-199631,5159;4110084,0919;;;;;;
R1-112;'112.BTV.D100000353;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: CT-1;'CT-1;No;;0,4;0,4;8,282676200000001;7,071;Subterránea;Trifásico;;RV 4X150 AL;150;240;166,27687753;;0,124;0,085;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335591,089;4082575,7926;471;335590,354;4082584,0433;471;0484468706CB368748439;0484468858LB368749070;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;112.ARQ.SG000556444;1;;870420,878;4089055,6992;870419,6242;4089063,8984;-199744,2165;4109836,0154;-199744,4304;4109844,3433;;;;;;
R1-112;'112.BTV.D100000664;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 154-155;'154-155;No;;0,4;0,4;5,82581325;12,45;Aérea;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335585,355;4082810,045;451;335590,355;4082807,0449;451;0484479363LB368769424;0484473691LB368769162;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;112.APO.SG000399949;1;;870400,4041;4089289,4449;870405,5899;4089286,7614;-199735,0994;4110071,4984;-199730,2714;4110068,1697;;;;;;
R1-112;'112.BTV.D100000488;;'112.LBT.D200000129;LP36 CANTARRA,PRADO, AND NAVARRE * V: 215-AC1;'215-AC1;Sí;112-02802181;0,4;0,4;1,41421356;1,4140000000000001;Fachada;Monofásico;;MANGUERA (2X6);6;55;38,10511777;;3,39;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;100;335605,355;4082827,0448;440;335606,355;4082828,0455;440;0484457302LB368770990;0484456202LB368771082;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870419,3217;4089307,693;870420,2582;4089308,756;-199713,9462;4110087,2913;-199712,8789;4110088,2321;;;;;;
R1-112;'112.BTV.D100000583;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 106-107;'106-107;No;;0,4;0,4;4,47213595;4,472;Fachada;Trifásico;;MANGUERA CU(4X10);10;111,8;77,45731211;;1,9500000000000002;0,11;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335470,355;4082742,0471;435;335468,355;4082746,047;435;0484606862LB368763097;0484609192LB368763454;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870289,7556;4089214,2514;870287,505;4089218,1229;-199854,842;4110010,5502;-199856,5955;4110014,6919;;;;;;
R1-112;'112.BTV.D100000550;;'112.LBT.D100000002;LP45 DEPÓSITO AGUA * Vano: 89-AC1;'89-AC1;Sí;112-02804064;0,4;0,4;1;6,083;Fachada;Monofásico;;MANGUERA CU(2X4);4;43,2;29,92983795;;5,09;0,12000000000000001;1;Simplex;9/2/1995, 0:00:00;;;;Propio;90;335498,355;4082693,0457;445;335499,355;4082693,0463;445;0484574397LB368758731;0484573276LB368758733;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;;870320,8222;4089167,0428;870321,8216;4089167,1064;-199829,8494;4109959,5898;-199828,8457;4109959,527;;;;;;
R1-112;'112.BTV.D100000252_1;;'112.LBT.D200000129;LP03 NAVARRETE Y ½ CANTARRANA-PRADO 153-158;'153-158;No;;0,4;0,4;29,64055839;29,6404828;Fachada;Trifásico;;RZ 3X95 AL /54.6;95;230;159,3486743;;0,193;0,09000000000000001;1;Simplex;9/2/1995, 0:00:00;;;16/12/2025, 1:00:00;Propio;100;335683,1411;4082831,4321;432;335657,355;4082846,0446;432;0484370159LB368771521;0484399395LB368772793;;Andalucía;Andalucía;Ardales;Málaga;;No;;;;;;1;NO_IDENTIFICADOR;870496,7834;4089316,9734;870470,0936;4089329,9538;-199635,5938;4110086,7562;-199660,5475;4110103,0598;;;;;;
